area,rooms,floor,total_floors,year_built,district,material,renovation,dist_to_center,price
107.5,3,16,17,2010,Сарыарка,монолит,дизайнерский,5.54,190.29
72.0,1,1,25,1973,Байконыр,кирпич,косметический,10.78,62.24
34.9,2,14,16,1963,Нура,панель,косметический,18.22,15.0
42.1,1,2,9,2008,Нура,панель,косметический,15.91,19.84
72.0,3,3,17,2022,Сарыарка,кирпич,без ремонта,8.21,60.64
115.8,4,10,17,1998,Есиль,монолит,дизайнерский,2.46,250.0
102.2,4,2,24,1967,Алматы,кирпич,косметический,3.45,123.96
31.3,1,2,17,1967,Байконыр,панель,без ремонта,17.78,15.0
126.8,5,11,13,1995,Есиль,кирпич,евро,2.49,223.86
65.9,2,1,8,2019,Сарыарка,кирпич,евро,10.89,67.73
122.5,4,7,11,2000,Алматы,кирпич,дизайнерский,0.84,250.0
30.7,1,3,17,1979,Нура,панель,косметический,17.88,15.0
100.0,2,2,12,2000,Байконыр,монолит,евро,4.84,172.81
123.1,4,9,12,1970,Есиль,монолит,евро,1.88,212.64
45.0,3,2,5,1991,Нура,монолит,косметический,16.31,19.73
108.5,5,1,24,2024,Байконыр,кирпич,евро,5.38,165.36
122.0,5,15,22,2001,Есиль,монолит,дизайнерский,1.19,250.0
43.0,1,10,10,1966,Нура,панель,косметический,20.29,16.35
43.2,2,4,7,1973,Нура,панель,дизайнерский,17.25,16.99
93.4,4,9,22,1963,Байконыр,кирпич,евро,5.3,113.95
65.2,1,19,22,1986,Байконыр,монолит,без ремонта,9.79,65.11
44.3,1,8,23,1975,Сарыарка,кирпич,евро,19.12,19.4
78.9,4,10,16,2024,Сарыарка,кирпич,косметический,8.63,83.78
91.5,3,10,20,1981,Байконыр,кирпич,евро,4.47,121.81
36.6,1,15,20,1962,Нура,панель,без ремонта,18.61,15.0
74.6,2,5,9,1988,Сарыарка,кирпич,косметический,9.18,66.78
119.0,4,8,16,2008,Есиль,монолит,дизайнерский,0.93,250.0
62.5,2,5,10,2005,Сарыарка,кирпич,евро,10.0,62.84
119.1,3,6,20,2024,Есиль,монолит,без ремонта,0.97,243.23
78.8,2,13,25,1984,Байконыр,панель,косметический,9.32,71.36
116.0,4,1,6,1994,Алматы,монолит,евро,2.39,217.63
108.3,5,3,6,1996,Байконыр,кирпич,евро,5.2,157.48
34.3,1,1,10,1961,Сарыарка,панель,косметический,21.14,15.0
125.6,5,3,7,1960,Алматы,монолит,евро,1.93,220.95
71.6,3,2,5,2012,Сарыарка,панель,евро,11.88,59.67
32.0,1,1,25,1985,Сарыарка,панель,косметический,15.85,15.0
37.5,1,6,17,2005,Байконыр,панель,косметический,15.8,17.65
108.1,4,15,21,2022,Байконыр,кирпич,косметический,4.75,164.49
33.3,1,16,16,1976,Сарыарка,кирпич,косметический,17.1,15.0
44.0,2,13,20,2011,Сарыарка,кирпич,евро,18.02,21.18
30.1,1,14,19,1974,Сарыарка,кирпич,косметический,17.09,15.0
66.7,3,6,8,2008,Сарыарка,монолит,евро,9.9,70.69
67.9,3,8,8,1970,Нура,кирпич,косметический,9.49,52.74
74.5,2,15,15,1980,Нура,панель,косметический,10.69,64.49
32.1,1,2,12,1991,Нура,кирпич,косметический,20.34,15.0
33.7,1,11,22,1992,Нура,панель,без ремонта,16.72,15.0
103.7,4,10,11,1962,Байконыр,монолит,косметический,3.6,130.5
67.5,3,10,11,2015,Сарыарка,панель,евро,10.6,66.5
94.9,4,9,16,1960,Байконыр,кирпич,косметический,3.17,122.17
33.0,1,4,9,2018,Сарыарка,панель,косметический,15.59,15.46
33.4,1,2,23,1973,Нура,панель,евро,17.9,15.0
39.8,2,3,5,2006,Сарыарка,монолит,косметический,20.41,17.47
71.6,2,12,22,2006,Байконыр,монолит,евро,8.01,76.23
74.2,2,12,18,1990,Нура,кирпич,косметический,10.47,65.75
109.4,4,13,23,1995,Алматы,монолит,евро,4.11,150.52
63.9,2,3,11,1964,Сарыарка,кирпич,косметический,8.98,58.98
78.9,3,23,23,2019,Сарыарка,панель,без ремонта,9.5,65.07
105.3,3,5,23,1967,Байконыр,монолит,евро,3.19,148.0
34.9,2,6,14,2003,Нура,кирпич,без ремонта,20.95,15.0
67.1,2,6,10,1960,Сарыарка,монолит,без ремонта,10.83,57.55
68.4,2,3,9,2009,Нура,монолит,без ремонта,10.23,65.72
74.0,2,1,8,1983,Байконыр,кирпич,без ремонта,9.47,60.63
39.2,2,11,17,1991,Сарыарка,панель,евро,20.13,16.41
103.5,2,6,25,1961,Байконыр,монолит,евро,4.19,157.54
119.1,3,15,16,1974,Есиль,монолит,дизайнерский,0.79,242.9
43.4,1,20,25,1988,Нура,кирпич,косметический,18.91,16.88
94.5,4,9,20,2007,Алматы,панель,косметический,5.49,116.76
100.3,2,9,19,1999,Байконыр,монолит,косметический,5.53,143.94
39.0,1,19,20,1977,Сарыарка,кирпич,косметический,20.07,16.27
106.5,5,1,24,1999,Алматы,кирпич,евро,3.1,154.15
107.2,3,9,23,1974,Байконыр,монолит,косметический,3.21,161.2
119.5,4,1,8,1996,Есиль,кирпич,евро,2.47,204.36
129.9,4,3,17,1995,Алматы,монолит,евро,2.15,250.0
40.4,1,13,14,1974,Нура,кирпич,без ремонта,19.77,15.19
72.2,2,3,23,1973,Байконыр,кирпич,косметический,8.67,72.85
68.8,2,9,9,1994,Байконыр,кирпич,евро,10.02,71.03
35.5,1,18,22,1998,Нура,кирпич,косметический,16.64,17.25
73.0,3,10,15,2024,Сарыарка,монолит,евро,9.28,84.11
120.8,4,18,24,1992,Алматы,монолит,дизайнерский,1.26,250.0
32.4,1,4,21,1989,Сарыарка,панель,без ремонта,18.86,15.0
78.1,4,2,12,1991,Байконыр,кирпич,евро,11.65,68.99
122.7,3,9,22,2017,Есиль,кирпич,дизайнерский,1.55,250.0
76.0,4,7,8,1980,Байконыр,монолит,евро,10.14,72.87
76.5,2,2,5,1985,Сарыарка,кирпич,евро,11.46,79.89
120.8,3,3,15,1984,Алматы,монолит,дизайнерский,2.01,250.0
65.2,1,11,13,2001,Сарыарка,кирпич,косметический,9.56,61.86
34.8,1,5,7,2006,Сарыарка,панель,без ремонта,20.39,15.0
44.5,2,14,25,1991,Сарыарка,панель,косметический,17.22,18.35
119.4,4,3,5,1977,Есиль,монолит,евро,1.92,241.51
39.3,1,14,17,2005,Байконыр,панель,евро,19.58,19.38
68.4,2,8,10,1978,Байконыр,кирпич,евро,11.31,68.6
34.2,2,4,11,2019,Нура,кирпич,без ремонта,18.37,15.0
71.1,3,2,9,2001,Сарыарка,монолит,косметический,8.23,69.32
115.1,5,12,13,1989,Есиль,монолит,дизайнерский,1.53,245.29
60.9,2,3,19,1975,Сарыарка,панель,евро,9.19,51.51
127.8,5,5,11,2009,Байконыр,монолит,евро,1.62,250.0
36.8,1,18,20,2000,Сарыарка,панель,евро,18.52,18.32
75.4,4,6,14,2018,Байконыр,панель,дизайнерский,8.31,72.77
122.1,5,18,21,2006,Есиль,кирпич,евро,0.78,234.77
66.5,2,7,14,2012,Сарыарка,кирпич,евро,8.13,72.72
42.5,1,9,12,1966,Нура,панель,евро,15.63,18.05
125.8,3,9,15,1961,Алматы,кирпич,дизайнерский,1.6,250.0
65.7,2,6,19,2003,Алматы,кирпич,косметический,11.68,66.46
65.2,1,13,14,1960,Сарыарка,монолит,евро,10.87,64.33
129.4,4,12,24,2018,Есиль,монолит,евро,1.31,250.0
40.0,1,7,15,2018,Нура,панель,без ремонта,19.66,16.25
65.7,2,8,11,1998,Нура,панель,косметический,10.5,58.39
38.4,2,5,5,2008,Нура,панель,без ремонта,21.06,16.39
66.8,3,12,13,1987,Нура,кирпич,без ремонта,10.13,60.45
43.3,1,3,6,2023,Нура,панель,косметический,15.99,19.02
101.2,3,2,5,1962,Байконыр,кирпич,евро,5.01,136.39
40.1,1,4,12,1979,Сарыарка,панель,косметический,17.56,16.35
100.5,3,3,11,2006,Алматы,монолит,евро,4.5,167.36
39.6,2,7,23,2012,Сарыарка,кирпич,без ремонта,15.34,18.16
72.1,1,9,20,1975,Сарыарка,панель,без ремонта,10.28,65.32
71.7,2,1,21,2012,Байконыр,кирпич,косметический,10.55,68.28
104.0,3,9,16,1990,Байконыр,кирпич,евро,3.45,164.4
65.1,1,6,7,2016,Байконыр,кирпич,евро,11.31,73.27
64.1,1,10,22,1977,Байконыр,кирпич,косметический,10.39,58.09
115.0,5,2,15,2005,Есиль,монолит,дизайнерский,1.21,221.65
76.5,3,6,14,1973,Сарыарка,кирпич,без ремонта,10.99,63.89
32.8,1,6,17,1969,Нура,панель,косметический,15.21,15.0
125.1,3,5,8,2006,Есиль,монолит,евро,1.19,250.0
61.9,1,4,15,2004,Сарыарка,панель,дизайнерский,9.12,63.56
31.6,1,6,17,1979,Сарыарка,панель,косметический,21.93,15.0
70.3,1,15,19,1999,Сарыарка,кирпич,евро,11.91,73.65
44.5,2,3,15,2022,Нура,панель,косметический,18.45,18.58
39.0,1,24,25,1982,Нура,панель,косметический,17.49,15.0
100.6,4,8,25,1993,Байконыр,монолит,евро,5.42,155.83
36.2,1,6,7,1973,Сарыарка,кирпич,без ремонта,16.92,15.0
98.4,4,1,6,1994,Алматы,кирпич,дизайнерский,3.65,142.3
116.8,3,5,15,2018,Есиль,монолит,евро,1.87,250.0
91.7,4,9,22,2001,Есиль,кирпич,косметический,3.23,129.41
92.5,3,7,15,1969,Байконыр,монолит,дизайнерский,5.25,140.98
105.2,3,1,9,2008,Алматы,кирпич,евро,4.82,154.52
121.9,5,4,16,1987,Есиль,кирпич,дизайнерский,1.47,244.55
70.4,2,22,24,1961,Нура,монолит,косметический,8.13,65.2
38.8,1,8,8,2001,Нура,кирпич,без ремонта,21.86,16.07
71.5,3,7,14,1979,Байконыр,кирпич,евро,9.55,62.92
77.7,3,3,18,2024,Сарыарка,панель,евро,11.53,72.85
30.9,1,4,13,2025,Нура,панель,без ремонта,16.77,15.0
90.5,3,5,5,2004,Байконыр,монолит,без ремонта,4.18,130.31
42.3,1,18,19,2001,Сарыарка,монолит,евро,20.08,22.3
127.7,3,17,20,1980,Есиль,монолит,евро,1.47,250.0
33.2,2,16,18,1964,Нура,кирпич,евро,16.99,15.0
42.1,1,13,18,1964,Нура,панель,косметический,15.49,15.84
38.0,2,12,18,1990,Сарыарка,панель,без ремонта,19.78,15.0
34.1,1,9,11,1980,Нура,панель,косметический,15.01,15.0
30.5,1,4,5,2023,Сарыарка,кирпич,без ремонта,19.73,15.0
42.2,1,9,25,1979,Сарыарка,панель,без ремонта,16.75,15.95
32.6,1,6,9,1974,Нура,панель,без ремонта,20.22,15.0
30.8,2,7,22,2014,Нура,кирпич,косметический,20.39,15.0
72.5,1,11,16,2015,Сарыарка,кирпич,косметический,8.72,81.31
79.5,3,7,16,1984,Сарыарка,панель,евро,8.57,69.25
77.4,4,3,5,1965,Байконыр,панель,евро,9.46,67.69
64.3,3,5,25,1966,Сарыарка,панель,косметический,9.71,47.3
41.3,1,16,16,1994,Нура,кирпич,без ремонта,20.07,16.18
35.3,1,17,22,2017,Сарыарка,кирпич,косметический,15.17,16.61
35.8,1,3,21,1985,Нура,кирпич,дизайнерский,19.93,17.01
91.0,4,4,7,1961,Алматы,монолит,евро,5.08,125.35
116.1,3,11,24,1984,Есиль,монолит,дизайнерский,0.99,250.0
129.8,4,16,17,1960,Алматы,монолит,дизайнерский,2.43,250.0
64.8,3,7,8,1987,Байконыр,панель,косметический,11.73,52.31
66.9,3,15,17,1991,Байконыр,панель,без ремонта,11.34,54.21
67.8,3,8,17,2008,Байконыр,кирпич,евро,9.86,67.85
108.1,5,3,18,1964,Байконыр,монолит,косметический,5.73,123.87
104.1,4,8,11,1991,Алматы,монолит,евро,3.1,161.85
123.7,4,6,24,1971,Есиль,монолит,евро,1.1,234.78
120.9,5,6,9,1990,Есиль,кирпич,дизайнерский,1.43,225.0
71.1,2,7,15,2025,Нура,панель,косметический,11.89,67.29
90.1,4,8,22,2008,Байконыр,монолит,дизайнерский,4.88,144.76
96.2,4,1,6,2015,Алматы,монолит,евро,3.65,148.18
64.7,1,11,13,1962,Сарыарка,кирпич,косметический,10.57,60.74
115.3,5,11,15,2010,Алматы,монолит,дизайнерский,1.04,250.0
33.7,2,8,21,2017,Сарыарка,панель,косметический,21.93,15.0
123.8,5,16,21,2004,Есиль,монолит,дизайнерский,1.97,250.0
105.3,5,21,21,2011,Байконыр,кирпич,евро,4.42,156.55
42.9,1,9,12,1963,Нура,кирпич,без ремонта,16.7,16.26
98.4,2,15,15,2008,Алматы,монолит,дизайнерский,4.27,179.97
34.5,1,3,5,2015,Сарыарка,панель,евро,16.92,18.04
99.4,3,9,22,1975,Алматы,монолит,евро,4.17,137.28
99.2,3,10,11,1991,Алматы,кирпич,без ремонта,3.57,131.71
94.0,3,10,14,1987,Есиль,кирпич,дизайнерский,5.41,157.79
122.4,5,12,19,1966,Есиль,монолит,без ремонта,1.49,180.44
33.2,2,14,21,1968,Нура,панель,косметический,20.69,15.0
34.6,1,6,6,1979,Нура,монолит,косметический,16.12,15.0
64.4,3,15,21,1967,Сарыарка,монолит,дизайнерский,11.49,65.0
33.0,1,10,12,1993,Нура,панель,косметический,19.62,15.0
67.6,3,1,13,1963,Байконыр,кирпич,евро,8.98,57.49
34.8,1,6,7,1960,Сарыарка,панель,евро,20.29,15.0
73.4,2,7,20,2001,Алматы,кирпич,косметический,9.96,64.04
73.8,1,2,14,1976,Байконыр,кирпич,косметический,8.12,73.44
118.2,3,2,7,1984,Есиль,монолит,дизайнерский,1.44,249.26
31.2,2,6,7,1982,Байконыр,панель,косметический,15.26,15.0
122.4,3,17,20,1990,Байконыр,панель,дизайнерский,2.28,250.0
79.5,2,3,7,1990,Сарыарка,панель,косметический,8.04,72.6
